two_theta_deg,experimental_intensity,fitted_intensity
2.8159999999999998,10996.9638671875,20929.842988989607
2.8180000000000005,10343.966796875,20590.627686734679
2.8200000000000003,10030.966796875,20383.906625363714
2.8220000000000001,9909.96875,20308.846645082984
2.8239999999999998,9692.9677734375,20363.646881828179
2.8260000000000005,9516.96875,20545.560637210674
2.8280000000000003,9362.9677734375,20850.924137347152
2.8300000000000001,9214.96875,21275.191899536163
2.8319999999999999,9482.9697265625,21812.978376839623
2.8340000000000005,9485.9697265625,22458.10550493914
2.8360000000000003,9552.970703125,23203.655733559677
2.8380000000000001,9621.9677734375,24042.030086572726
2.8399999999999999,9890.96484375,24965.010760895679
2.8420000000000005,10170.9609375,25963.827744739294
2.8440000000000003,10428.9638671875,27029.228910764596
2.8460000000000001,10862.958984375,28151.553019450668
2.8479999999999999,11268.9501953125,29320.805052495532
2.8499999999999996,11526.9501953125,30526.733285457358
2.8520000000000003,12136.94921875,31758.907502996601
2.8540000000000001,12466.9462890625,33006.797759027671
2.8559999999999999,12930.947265625,34259.853087662472
2.8579999999999997,13499.94921875,35507.579578924684
2.8600000000000003,14003.9482421875,36739.617245651745
2.8620000000000001,14529.9482421875,37945.815124562127
2.8639999999999999,14725.9462890625,39116.304074948384
2.8659999999999997,15472.9462890625,40241.566762557326
2.8680000000000003,15865.9453125,41312.504343725464
2.8700000000000001,16195.9462890625,42320.499395406558
2.8719999999999999,16392.9453125,43257.474670106749
2.8739999999999997,16974.943359375,44115.947290559277
2.8760000000000003,17472.943359375,44889.078037020605
2.8780000000000001,17792.94140625,45570.71541989957
2.8799999999999999,18030.939453125,46155.434271857113
2.8819999999999997,18288.94140625,46638.56863613418
2.8840000000000003,18336.9375,47016.238771430675
2.8860000000000001,18907.935546875,47285.372137818136
2.8879999999999999,18654.939453125,47443.71827268663
2.8899999999999997,19072.93359375,47489.857510254464
2.8920000000000003,18981.939453125,47423.203542473813
2.8940000000000001,19238.9296875,47243.999862960547
2.8959999999999999,18961.93359375,46953.310178594009
2.8979999999999997,19206.931640625,46553.002915425903
2.9000000000000004,18935.9296875,46045.729986270089
2.9020000000000001,18775.93359375,45434.900026569245
2.9039999999999999,18447.931640625,44724.646342611879
2.9059999999999997,18031.931640625,43919.789851742978
2.9080000000000004,18030.93359375,43025.797327572771
2.9100000000000001,17575.93359375,42048.735294245897
2.9119999999999999,16856.9296875,40995.219942295749
2.9139999999999997,16711.93359375,39872.363464414826
2.9160000000000004,16221.9345703125,38687.717232331866
2.9180000000000001,15835.9365234375,37449.212255863742
2.9199999999999999,15251.939453125,36165.097381883905
2.9219999999999997,14981.9443359375,34843.875704367383
2.9240000000000004,14172.9462890625,33494.239666660054
2.9260000000000002,13829.9482421875,32125.005343696586
2.9279999999999999,13241.94921875,30745.046394859943
2.9299999999999997,12687.9521484375,29363.228177662477
2.9320000000000004,12033.953125,27988.342508252346
2.9340000000000002,11367.9462890625,26629.043547080633
2.9359999999999999,10654.9560546875,25293.785276787698
2.9379999999999997,10383.955078125,23990.761024717307
2.9400000000000004,9614.9609375,22727.845464378413
2.9420000000000002,9202.9599609375,21512.539508884027
2.944,8406.9677734375,20351.918485018679
2.9459999999999997,8133.97265625,19252.583949301563
2.9480000000000004,7461.97265625,18220.619477437514
2.9500000000000002,7054.97314453125,17261.550726099453
2.952,6717.974609375,16380.31003138622
2.9539999999999997,6095.97607421875,15581.205771733183
2.9560000000000004,5707.97705078125,14867.896684916268
2.9580000000000002,5160.9814453125,14243.371289345207
2.96,4961.9814453125,13709.932519427888
2.9619999999999997,4572.98388671875,13269.187643791414
2.9640000000000004,4263.98486328125,12922.043493834019
2.9660000000000002,3981.985595703125,12668.706988901316
2.968,3695.987060546875,12508.69090359009
2.9699999999999998,3725.987060546875,12440.824782703035
2.9720000000000004,3358.988525390625,12463.270870490065
2.9740000000000002,3396.98779296875,12573.544883360062
2.976,3404.988037109375,12768.541419544108
2.9779999999999998,3227.98876953125,13044.563765497303
2.9800000000000004,3211.988525390625,13397.357827430409
2.9820000000000002,3230.98779296875,13822.149887487361
2.984,3295.98779296875,14313.687857944517
2.9859999999999998,3315.9873046875,14866.285683574737
2.9880000000000004,3414.987548828125,15473.870522170102
2.9900000000000002,3521.98681640625,16130.032316228815
2.992,3687.98681640625,16828.075355123256
2.9939999999999998,3872.986328125,17561.071416672301
2.9960000000000004,3978.985107421875,18321.914070035771
2.9980000000000002,4276.984375,19103.373718163122
3,4392.98193359375,19898.152957669867
3.0019999999999998,4804.97998046875,20698.941836908703
3.0040000000000004,4918.97998046875,21498.472599040109
3.0060000000000002,5322.978515625,22289.573506035038
3.008,5345.97705078125,23065.221351537959
3.0099999999999998,5749.97412109375,23818.592285331844
3.0120000000000005,5767.97314453125,24543.110589512657
3.0140000000000002,6128.97216796875,25232.495066293661
3.016,6301.97314453125,25880.802719367239
3.0179999999999998,6569.9736328125,26482.469434775619
3.0200000000000005,6849.970703125,27032.347393065265
3.0220000000000002,6984.97265625,27525.738971888601
3.024,7149.97119140625,27958.426926964243
3.0259999999999998,7221.9736328125,28326.700669168338
3.0280000000000005,7402.96923828125,28627.378486295413
3.0300000000000002,7556.970703125,28857.825589452961
3.032,7767.9716796875,29015.967895931524
3.0339999999999998,7869.96875,29100.301492475828
3.0360000000000005,7848.970703125,29109.897754990703
3.0380000000000003,7875.96923828125,29044.404132585263
3.04,7786.97119140625,28904.040635331265
3.0419999999999998,7988.96923828125,28689.592095952437
3.0440000000000005,7880.9697265625,28402.396305678802
3.0460000000000003,7732.96826171875,28044.328153522583
3.048,7765.96875,27617.779926061121
3.0499999999999998,7623.9697265625,27125.637951276003
3.0520000000000005,7425.96875,26571.25579494972
3.0540000000000003,7420.96875,25958.424241386128
3.056,7222.970703125,25291.338311652868
3.0579999999999998,7055.970703125,24574.561592051188
3.0600000000000005,6820.9736328125,23812.98816289879
3.0620000000000003,6665.97412109375,23011.802432941564
3.0640000000000001,6383.97607421875,22176.437197626681
3.0659999999999998,6130.97509765625,21312.53025002213
3.0680000000000005,5836.97705078125,20425.879881277808
3.0700000000000003,5804.97607421875,19522.399613128098
3.0720000000000001,5504.97607421875,18608.072508018522
3.0739999999999998,5075.9775390625,17688.90540295828
3.0760000000000005,4806.978515625,16770.883411152365
3.0780000000000003,4602.9794921875,15859.925030901604
3.0800000000000001,4368.98095703125,14961.838194141048
3.0819999999999999,4104.984375,14082.277577463343
3.0840000000000005,3882.984130859375,13226.703486515504
3.0860000000000003,3676.986328125,12400.342610439793
3.0880000000000001,3320.987548828125,11608.150926610551
3.0899999999999999,3110.9873046875,10854.779017454121
3.0920000000000005,2916.988037109375,10144.540040753078
3.0940000000000003,2688.98828125,9481.3805727222007
3.0960000000000001,2416.989501953125,8868.8545194400958
3.0979999999999999,2155.990966796875,8310.1002671631468
3.1000000000000005,2092.991943359375,7807.8212158038423
3.1020000000000003,1941.9921875,7364.2698126656223
3.1040000000000001,1759.9931640625,6981.2351756037042
3.1059999999999999,1658.99365234375,6660.0343663583953
3.1079999999999997,1517.9937744140625,6401.5073461187949
3.1100000000000003,1430.994873046875,6206.0156166590705
3.1120000000000001,1332.9952392578125,6073.444521880856
3.1139999999999999,1243.994873046875,6003.2091565271867
3.1159999999999997,1219.9951171875,5994.2638014372442
3.1180000000000003,1220.9957275390625,6045.1147781988011
3.1200000000000001,1136.9954833984375,6153.8365906471008
3.1219999999999999,1161.9952392578125,6318.0911965493096
3.1239999999999997,1281.9945068359375,6535.1502301824567
3.1260000000000003,1299.9945068359375,6801.9199755426662
3.1280000000000001,1281.9947509765625,7114.9688707491832
3.1299999999999999,1295.9945068359375,7470.5573069833154
3.1319999999999997,1366.99365234375,7864.6694701215474
3.1340000000000003,1530.99365234375,8293.0469602080866
3.1360000000000001,1616.9930419921875,8751.2239131052465
3.1379999999999999,1714.9925537109375,9234.563340156019
3.1399999999999997,1808.992431640625,9738.2943954790881
3.1420000000000003,1931.992431640625,10257.550276657426
3.1440000000000001,1975.990966796875,10787.406463021716
3.1459999999999999,2200.990478515625,11322.918996486284
3.1479999999999997,2271.989013671875,11859.162512893769
3.1500000000000004,2302.9892578125,12391.267737025299
3.1520000000000001,2627.988037109375,12914.458161746536
3.1539999999999999,2635.9892578125,13424.085641107811
3.1559999999999997,2738.987548828125,13915.664638468979
3.1580000000000004,2821.987060546875,14384.904883801983
3.1600000000000001,3000.98681640625,14827.742209059774
3.1619999999999999,3085.98681640625,15240.367346791703
3.1639999999999997,3165.98681640625,15619.252494862147
3.1660000000000004,3174.98583984375,15961.175469056347
3.1680000000000001,3383.98583984375,16263.241285367767
3.1699999999999999,3380.986328125,16522.901034695868
3.1719999999999997,3346.9853515625,16737.967934384389
3.1740000000000004,3436.98583984375,16906.630463322213
3.1760000000000002,3528.9853515625,17027.462510056277
3.1779999999999999,3622.986328125,17099.430486357418
3.1799999999999997,3560.986572265625,17121.897381765382
3.1820000000000004,3587.98583984375,17094.623757671608
3.1840000000000002,3490.986572265625,17017.765702303412
3.1859999999999999,3531.98486328125,16891.869790398327
3.1879999999999997,3554.985595703125,16717.865113259541
3.1900000000000004,3483.98583984375,16497.052466102552
3.1920000000000002,3389.98583984375,16231.090800009
3.194,3236.98681640625,15921.981065253791
3.1959999999999997,3215.985595703125,15572.04759114998
3.1980000000000004,3071.98681640625,15183.917164718701
3.2000000000000002,3079.986572265625,14760.495986357868
3.202,2965.98876953125,14304.944695119148
3.2039999999999997,2844.98779296875,13820.651669139816
3.2060000000000004,2789.98828125,13311.204818104794
3.2080000000000002,2607.98876953125,12780.362094283073
3.21,2476.98974609375,12232.020956615928
3.2119999999999997,2296.990234375,11670.187028478053
3.2140000000000004,2183.989990234375,11098.942194063169
3.2160000000000002,2027.9912109375,10522.412380817421
3.218,1925.991943359375,9944.7352759522018
3.2199999999999998,1915.991455078125,9370.0282238176715
3.2220000000000004,1681.992431640625,8802.3565478115597
3.2240000000000002,1600.993408203125,8245.7025355697806
3.226,1469.9942626953125,7703.9353194657024
3.2279999999999998,1361.994873046875,7180.7818760148393
3.2300000000000004,1326.994384765625,6679.7993576678728
3.2320000000000002,1180.995361328125,6204.3489587969207
3.234,1163.9947509765625,5757.5715045122861
3.2359999999999998,1007.9962158203125,5342.3649363980958
3.2380000000000004,1063.995849609375,4961.3638534477595
3.2400000000000002,970.9959716796875,4616.9212495344445
3.242,949.9962158203125,4311.0925708172072
3.2439999999999998,909.99627685546875,4045.6221976933775
3.2460000000000004,872.99658203125,3821.9324364220524
3.2480000000000002,846.99652099609375,3641.1150855241153
3.25,914.99627685546875,3503.925621659429
3.2519999999999998,904.9967041015625,3410.7800290857372
3.2540000000000004,904.99658203125,3361.7542761442714
3.2560000000000002,903.99609375,3356.5864217012072
3.258,979.9957275390625,3394.6813142348456
3.2599999999999998,1081.994873046875,3475.117826478107
3.2620000000000005,1167.994140625,3596.6585493474718
3.2640000000000002,1170.9945068359375,3757.7618504703664
3.266,1278.994384765625,3956.596185104429
3.2679999999999998,1418.9932861328125,4191.0565307489087
3.2700000000000005,1386.993408203125,4458.7828014205497
3.2720000000000002,1545.992431640625,4757.1800834922851
3.274,1693.9927978515625,5083.4405222963687
3.2759999999999998,1848.991943359375,5434.5666774372794
3.2780000000000005,1841.991943359375,5807.3961550408367
3.2800000000000002,2047.9920654296875,6198.627317019902
3.282,2194.98974609375,6604.8458609332392
3.2839999999999998,2307.989501953125,7022.5520591565282
3.2860000000000005,2370.989501953125,7448.1884429232778
3.2880000000000003,2455.988525390625,7878.1677152970742
3.29,2601.988037109375,8308.9006773253459
3.2919999999999998,2713.98779296875,8736.8239534512013
3.2940000000000005,2860.98681640625,9158.4273057060327
3.2960000000000003,2978.9873046875,9570.2803312147789
3.298,2988.986572265625,9969.0583440572027
3.2999999999999998,3220.986328125,10351.567250483427
3.3020000000000005,3186.986328125,10714.767235786052
3.3040000000000003,3241.98681640625,11055.795091719021
3.306,3364.986083984375,11371.98502510172
3.3079999999999998,3379.98681640625,11660.887801082585
3.3100000000000005,3364.986083984375,11920.288088331259
3.3120000000000003,3502.98583984375,12148.219888079764
3.3140000000000001,3471.9853515625,12342.979944322653
3.3159999999999998,3471.98583984375,12503.139048489182
3.3180000000000005,3443.98681640625,12627.551168407388
3.3200000000000003,3479.986572265625,12715.360348245564
3.3220000000000001,3421.9853515625,12766.005343246401
3.3239999999999998,3385.98486328125,12779.22197030284
3.3260000000000005,3258.9873046875,12755.043172674841
3.3280000000000003,3249.9873046875,12693.796814261386
3.3300000000000001,3215.98681640625,12596.101235719148
3.3319999999999999,3095.988037109375,12462.858621234145
3.3340000000000005,3107.9873046875,12295.246240793615
3.3360000000000003,3063.987548828125,12094.705648260036
3.3380000000000001,2936.98828125,11862.929930310476
3.3399999999999999,2923.98876953125,11601.849115282217
3.3420000000000005,2627.98974609375,11313.613864048144
3.3440000000000003,2618.989013671875,11000.577577155451
3.3460000000000001,2446.990478515625,10665.277063517191
3.3479999999999999,2349.98974609375,10310.411925870494
3.3500000000000005,2223.989990234375,9938.822826928219
3.3520000000000003,2186.990478515625,9553.4688076287239
3.3540000000000001,1991.991455078125,9157.4038350315477
3.3559999999999999,1907.991943359375,8753.7527622261186
3.3580000000000005,1711.992431640625,8345.6868860350423
3.3600000000000003,1594.9932861328125,7936.3992903263525
3.3620000000000001,1583.99365234375,7529.080163347905
3.3639999999999999,1447.9945068359375,7126.8922766952273
3.3659999999999997,1309.994384765625,6732.9468113055382
3.3680000000000003,1252.9949951171875,6350.2797122605771
3.3700000000000001,1176.994873046875,5981.8287492264262
3.3719999999999999,1074.995361328125,5630.4114530657662
3.3739999999999997,1019.99560546875,5298.7040916173692
3.3760000000000003,949.9962158203125,4989.2218388707543
3.3780000000000001,941.99627685546875,4704.3002818762006
3.3799999999999999,876.996826171875,4446.0783987695231
3.3819999999999997,848.996826171875,4216.4831293707412
3.3840000000000003,831.99658203125,4017.2156470119585
3.3860000000000001,810.996826171875,3849.7394266780625
3.3879999999999999,814.9967041015625,3715.2701903028237
3.3899999999999997,822.99658203125,3614.7677952797567
3.3920000000000003,849.99639892578125,3548.9301170222616
3.3940000000000001,938.9959716796875,3518.1889608815277
3.3959999999999999,952.9954833984375,3522.7080230132046
3.3979999999999997,1021.9949951171875,3562.3829040086657
3.4000000000000004,1136.994384765625,3636.8431633942096
3.4020000000000001,1235.994384765625,3745.4563875776653
3.4039999999999999,1301.993896484375,3887.3342286089623
3.4059999999999997,1337.993408203125,4061.3403563347752
3.4080000000000004,1361.9935302734375,4266.1002522830022
3.4100000000000001,1575.99267578125,4500.012760022656
3.4119999999999999,1609.9931640625,4761.2632939032883
3.4139999999999997,1719.992919921875,5047.8385960824189
3.4160000000000004,1966.99169921875,5357.5429207000607
3.4180000000000001,1957.9912109375,5688.01551400676
3.4199999999999999,2093.990478515625,6036.749250296657
3.4219999999999997,2361.988525390625,6401.1102756726032
3.4240000000000004,2464.988525390625,6778.3585050494639
3.4260000000000002,2506.988037109375,7165.6688123977783
3.4279999999999999,2729.987060546875,7560.1527501022947
3.4299999999999997,2797.988037109375,7958.8806304484551
3.4320000000000004,3043.986572265625,8358.903800680524
3.4340000000000002,2998.98681640625,8757.2769427945113
3.4359999999999999,3157.987060546875,9151.0802302159827
3.4379999999999997,3220.98583984375,9537.4411757543603
3.4400000000000004,3389.98486328125,9913.5560086914375
3.4420000000000002,3432.98486328125,10276.710423503348
3.444,3635.9853515625,10624.299548500203
3.4459999999999997,3686.984375,10953.846989523654
3.4480000000000004,3714.98583984375,11263.022811720884
3.4500000000000002,3798.984619140625,11549.660331238914
3.452,3799.98486328125,11811.771598385321
3.4539999999999997,3929.98388671875,12047.56146429096
3.4560000000000004,3956.98486328125,12255.440134321452
3.4580000000000002,3967.984619140625,12434.034123307434
3.46,4057.98486328125,12582.195540029303
3.4619999999999997,3955.9853515625,12699.009641186487
3.4640000000000004,3835.9853515625,12783.800608230165
3.4660000000000002,3903.984619140625,12836.13551382311
3.468,3883.98583984375,12855.826458238849
3.4699999999999998,3702.98486328125,12842.930869602133
3.4720000000000004,3856.9833984375,12797.749975425291
3.4740000000000002,3796.98388671875,12720.825466315166
3.476,3708.98486328125,12612.934385898863
3.4779999999999998,3642.98486328125,12475.08229388636
3.4800000000000004,3569.9853515625,12308.49476162738
3.4820000000000002,3347.98583984375,12114.607271478237
3.484,3454.985595703125,11895.05360265898
3.4859999999999998,3264.987548828125,11651.652797004535
3.4880000000000004,3107.988037109375,11386.39480799121
3.4900000000000002,2987.98876953125,11101.424945613349
3.492,2865.9873046875,10799.027238007408
3.4939999999999998,2760.989013671875,10481.606838136822
3.4960000000000004,2596.98876953125,10151.671610286894
3.4980000000000002,2503.989013671875,9811.8130365596644
3.5,2351.990234375,9464.6865879324123
3.5019999999999998,2247.990478515625,9112.9917077631926
3.5040000000000004,2081.991943359375,8759.4515578229257
3.5060000000000002,2013.99169921875,8406.7926780406888
3.508,1898.9921875,8057.7247111130746
3.5099999999999998,1851.992431640625,7714.9203420026352
3.5120000000000005,1684.9931640625,7380.9956000898392
3.5140000000000002,1450.993896484375,7058.4906684184098
3.516,1469.994140625,6749.8513400732227
3.5179999999999998,1374.9945068359375,6457.4112563079443
3.5200000000000005,1290.9949951171875,6183.3750546349665
3.5220000000000002,1162.9954833984375,5929.8025477471538
3.524,1104.995361328125,5698.594045926332
3.5259999999999998,1052.995849609375,5491.4769265652467
3.5280000000000005,1050.9959716796875,5309.9935446560276
3.5300000000000002,983.99609375,5155.490567669649
3.532,978.99652099609375,5029.1098072263676
3.5339999999999998,914.99639892578125,4931.7806084490103
3.5360000000000005,888.9962158203125,4864.2138459651187
3.5380000000000003,925.99627685546875,4826.8975632943639
3.54,982.9962158203125,4820.0942799031072
3.5419999999999998,986.9957275390625,4843.8399776380174
3.5440000000000005,1004.9954833984375,4897.9447656557559
3.5460000000000003,1022.9954223632812,4981.9952104447648
3.548,1058.994873046875,5095.3583051883206
3.5499999999999998,1091.99462890625,5237.1870406326289
3.5520000000000005,1238.9940185546875,5406.4275278973864
3.5540000000000003,1322.993408203125,5601.8276123889145
3.556,1314.994140625,5821.9469072194315
3.5579999999999998,1459.99365234375,6065.1681643952752
3.5600000000000005,1583.9931640625,6329.7098925779683
3.5620000000000003,1617.9931640625,6613.640121503825
3.5640000000000001,1673.9931640625,6914.8912052525575
3.5659999999999998,1840.9921875,7231.2755495068595
3.5680000000000005,1941.9913330078125,7560.5021418266379
3.5700000000000003,2042.990966796875,7900.1937587653028
3.5720000000000001,2074.9912109375,8247.9047194667583
3.5739999999999998,2210.989990234375,8601.1390521643916
3.5760000000000005,2285.98974609375,8957.3689378286999
3.5780000000000003,2564.989013671875,9314.0532940343146
3.5800000000000001,2633.98876953125,9668.6563619805056
3.5819999999999999,2691.987548828125,10018.666160461797
3.5840000000000005,2729.98779296875,10361.612672445975
3.5860000000000003,2879.987060546875,10695.0856327562
3.5880000000000001,2980.98681640625,11016.751789121801
3.5899999999999999,3113.9873046875,11324.371513542748
3.5920000000000005,3297.987060546875,11615.814646450854
3.5940000000000003,3335.986083984375,11889.075462501589
3.5960000000000001,3299.98681640625,12142.286653941048
3.5979999999999999,3427.98486328125,12373.732235292489
3.6000000000000005,3425.986083984375,12581.859281566542
3.6020000000000003,3461.98583984375,12765.288421201572
3.6040000000000001,3535.98681640625,12922.823014467682
3.6059999999999999,3524.986328125,13053.456958012745
3.6080000000000005,3491.9873046875,13156.381066532411
3.6100000000000003,3504.986083984375,13230.987993130351
3.6120000000000001,3596.985107421875,13276.875660724361
3.6139999999999999,3635.9853515625,13293.849187763095
3.6159999999999997,3496.9873046875,13281.921302489134
3.6180000000000003,3509.986572265625,13241.311250911889
3.6200000000000001,3549.985595703125,13172.442214490911
3.6219999999999999,3466.986083984375,13075.937264180417
3.6239999999999997,3397.986083984375,12952.613887887666
3.6260000000000003,3314.98681640625,12803.477138476333
3.6280000000000001,3192.987060546875,12629.711459131833
3.6299999999999999,3185.986328125,12432.671252135375
3.6319999999999997,3107.9873046875,12213.870265805534
3.6340000000000003,3089.98779296875,11974.969882495452
3.6360000000000001,2899.988037109375,11717.76639803652
3.6379999999999999,2779.989013671875,11444.177389835157
3.6399999999999997,2692.98876953125,11156.227276918695
3.6420000000000003,2592.989013671875,10856.032180547525
3.6440000000000001,2513.98876953125,10545.78419852634
3.6459999999999999,2415.990234375,10227.735210028737
3.6479999999999997,2268.98974609375,9904.1803305799294
3.6500000000000004,2199.99072265625,9577.4411387875862
3.6520000000000001,2030.9920654296875,9249.8487974773034
3.6539999999999999,1931.9923095703125,8923.727192057042
3.6559999999999997,1785.99267578125,8601.3762082206777
3.6580000000000004,1687.993408203125,8285.0552694889138
3.6600000000000001,1640.9931640625,7976.9672526143995
3.6619999999999999,1487.99365234375,7679.2428955574942
3.6639999999999997,1449.99365234375,7393.9258085789088
3.6660000000000004,1347.9942626953125,7122.9581940712951
3.6680000000000001,1244.9947509765625,6868.1673750475975
3.6699999999999999,1145.9949951171875,6631.253225809417
3.6719999999999997,1128.99560546875,6413.7765912625446
3.6740000000000004,996.99560546875,6217.1487736774543
3.6760000000000002,944.9962158203125,6042.6221574933925
3.6779999999999999,910.99627685546875,5891.2820340683229
3.6799999999999997,825.99658203125,5764.0396791822441
3.6820000000000004,832.9967041015625,5661.6267266455179
3.6840000000000002,760.996826171875,5584.5908716531058
3.6859999999999999,744.9967041015625,5533.2929276003388
3.6879999999999997,777.99688720703125,5507.905250048052
3.6900000000000004,693.99688720703125,5508.4115314328274
3.6920000000000002,760.9971923828125,5534.6079600743624
3.694,732.99700927734375,5586.1057270812526
3.6959999999999997,773.9967041015625,5662.3348550038017
3.6980000000000004,762.99627685546875,5762.5493125637076
3.7000000000000002,783.996826171875,5885.833370622353
3.702,859.99609375,6031.1091457447646
3.7039999999999997,893.99578857421875,6197.1452693973306
3.7060000000000004,890.99560546875,6382.5666129853607
3.7080000000000002,1016.9951782226562,6585.8649916958857
3.71,946.9959716796875,6805.4107634820257
3.7119999999999997,1075.9947509765625,7039.4652335560431
3.7140000000000004,1167.994384765625,7286.193769503162
3.7160000000000002,1206.9940185546875,7543.6795276052671
3.718,1307.993408203125,7809.9376871997647
3.7199999999999998,1334.994140625,8082.9300869278868
3.7220000000000004,1425.9931640625,8360.5801545522281
3.7240000000000002,1523.99365234375,8640.78802065741
3.726,1530.9931640625,8921.4457059878077
3.7279999999999998,1682.99267578125,9200.452272431814
3.7300000000000004,1754.992431640625,9475.7288287102911
3.7320000000000002,1803.9931640625,9745.2332836495043
3.734,1968.9921875,10006.974742517159
3.7359999999999998,1989.9920654296875,10259.027445219588
3.7380000000000004,1963.9921875,10499.544149181051
3.7400000000000002,2076.9921875,10726.768864427815
3.742,2129.991455078125,10939.048853715478
3.7439999999999998,2190.990234375,11134.845816435827
3.7460000000000004,2276.990234375,11312.746181487826
3.7480000000000002,2246.989990234375,11471.470441210036
3.75,2297.989013671875,11609.881465826276
3.7519999999999998,2324.9892578125,11726.991745585694
3.7540000000000004,2385.989990234375,11821.96951581836
3.7560000000000002,2349.990966796875,11894.143728431491
3.758,2454.990478515625,11943.007841868937
3.7599999999999998,2400.989990234375,11968.222410188606
3.7620000000000005,2431.989990234375,11969.616460627067
3.7640000000000002,2480.9892578125,11947.187657736355
3.766,2435.989990234375,11901.101260858979
3.7679999999999998,2414.98974609375,11831.687890268882
3.7700000000000005,2393.990478515625,11739.440125711997
3.7720000000000002,2377.989501953125,11625.007969253189
3.774,2292.990234375,11489.193212236418
3.7759999999999998,2272.9912109375,11332.942753730029
3.7780000000000005,2265.990478515625,11157.34092501146
3.7800000000000002,2274.990966796875,10963.600881397462
3.782,2171.991455078125,10753.055129000875
3.7839999999999998,2071.99169921875,10527.145259755402
3.7860000000000005,2043.9921875,10287.410973252589
3.7880000000000003,1996.9921875,10035.478468551739
3.79,1821.9921875,9773.048293117592
3.7919999999999998,1939.99169921875,9501.88273940012
3.7940000000000005,1763.9925537109375,9223.7928822510585
3.7960000000000003,1700.99365234375,8940.6253523896139
3.798,1565.9935302734375,8654.2489424353662
3.7999999999999998,1580.99365234375,8366.5411426505307
3.8020000000000005,1471.994140625,8079.3747034438284
3.8040000000000003,1399.993896484375,7794.6043209164172
3.806,1308.99462890625,7514.0535402423693
3.8079999999999998,1254.9954833984375,7239.5019695519741
3.8100000000000005,1158.9954833984375,6972.6728941637493
3.8120000000000003,1089.9949951171875,6715.2213775845785
3.8140000000000001,1096.9952392578125,6468.7229316437642
3.8159999999999998,1012.9954833984375,6234.6628335149799
3.8180000000000005,905.9962158203125,6014.4261622095901
3.8200000000000003,869.99627685546875,5809.2886214773134
3.8220000000000001,751.9967041015625,5620.4082099260631
3.8239999999999998,737.9967041015625,5448.817792664533
3.8260000000000005,707.9970703125,5295.4186218763198
3.8280000000000003,631.9970703125,5160.9748465666253
3.8300000000000001,600.997314453125,5046.109044274971
3.8319999999999999,568.99749755859375,4951.2987999270272
3.8340000000000005,508.99771118164062,4876.8743492345602
3.8360000000000003,507.99771118164062,4823.0172962063307
3.8380000000000001,463.99789428710938,4789.7604064781708
3.8399999999999999,430.99798583984375,4776.9884703509651
3.8420000000000005,442.99798583984375,4784.4402216997159
3.8440000000000003,446.99798583984375,4811.711291358647
3.8460000000000001,419.99789428710938,4858.2581662243201
3.8479999999999999,406.99798583984375,4923.4031182368126
3.8500000000000005,420.997802734375,5006.3400606144405
3.8520000000000003,466.99789428710938,5106.1412823135424
3.8540000000000001,425.99798583984375,5221.7650056727543
3.8559999999999999,429.99789428710938,5352.0637066525242
3.8580000000000005,518.99737548828125,5495.7931320064235
3.8600000000000003,538.9971923828125,5651.6219431792151
3.8620000000000001,531.99737548828125,5818.1419127228837
3.8639999999999999,608.996826171875,5993.8785956001147
3.8660000000000005,658.9967041015625,6177.3023949154522
3.8680000000000003,616.996826171875,6366.8399393927057
3.8700000000000001,709.996826171875,6560.8856883168719
3.8719999999999999,781.99627685546875,6757.8136786845807
3.8739999999999997,763.99652099609375,6955.9893289617103
3.8760000000000003,872.9962158203125,7153.781214119932
3.8780000000000001,842.9957275390625,7349.5727275170848
3.8799999999999999,875.9959716796875,7541.77354668116
3.8819999999999997,926.99609375,7728.8308221359066
3.8840000000000003,911.9957275390625,7909.2400110534991
3.8860000000000001,1031.9951171875,8081.5552807028607
3.8879999999999999,1068.9947509765625,8244.3994103612131
3.8899999999999997,1068.9947509765625,8396.4731245367038
3.8920000000000003,1172.994140625,8536.5637949677712
3.8940000000000001,1158.9945068359375,8663.5534539054097
3.8959999999999999,1181.994384765625,8776.4260665795682
3.8979999999999997,1220.9935302734375,8874.2740164827246
3.9000000000000004,1198.993896484375,8956.3037631115367
3.9020000000000001,1288.9940185546875,9021.8406380621873
3.9039999999999999,1306.9935302734375,9070.3327518100104
3.9059999999999997,1290.994384765625,9101.353990091673
3.9080000000000004,1271.993896484375,9114.6060854934894
3.9100000000000001,1309.9940185546875,9109.9197565733284
3.9119999999999999,1371.99365234375,9087.2549135848294
3.9139999999999997,1303.9937744140625,9046.6999365508582
3.9160000000000004,1306.994140625,8988.4700380322665
3.9180000000000001,1304.99365234375,8912.9047293901804
3.9199999999999999,1344.9940185546875,8820.4644156171435
3.9219999999999997,1279.9937744140625,8711.7261498541284
3.9240000000000004,1337.994140625,8587.3785844992399
3.9260000000000002,1241.9947509765625,8448.2161612868967
3.9279999999999999,1247.994140625,8295.1325878541593
3.9299999999999997,1221.994140625,8129.1136530709828
3.9320000000000004,1206.9949951171875,7951.2294377685321
3.9340000000000002,1167.994873046875,7762.6259814168998
3.9359999999999999,1193.9945068359375,7564.5164687688339
3.9379999999999997,1105.99462890625,7358.1720034625723
3.9400000000000004,1067.995361328125,7144.9120380603472
3.9420000000000002,1070.995849609375,6926.0945319645689
